ID,Gender,Marital_Status,Age,KidAge,Education,Income,Family_Size,Level,Recency
463961,Female,No,30,5,No,126057,4,A,10
462634,Female,Yes,43,18,No,236531,3,A,90
463622,Male,No,27,,Yes,207349,1,C,37
466624,Female,Yes,46,21,No,276825,4,C,98
467785,Male,Yes,43,18,No,490751,2,B,8
461928,Male,Yes,69,,Yes,182148,1,A,54
460578,Male,Yes,28,3,No,616925,4,D,113
460198,Male,No,43,,Yes,844424,1,D,3
467468,Female,No,27,2,No,115898,5,D,135
463581,Female,No,28,3,Yes,225602,3,D,17
463968,Male,No,33,8,No,500628,4,D,32
465414,Female,No,30,,No,150838,1,B,73
464574,Male,No,58,33,No,162890,2,D,84
462312,Female,No,38,13,Yes,223056,4,A,5
467971,Female,No,31,6,Yes,313562,4,D,58
464746,Male,Yes,32,7,No,380667,5,D,13
459298,Male,Yes,45,20,Yes,316258,4,C,34
466414,Male,Yes,66,41,Yes,331858,3,A,2
460773,Female,Yes,51,26,Yes,380372,3,C,114
461594,Female,Yes,59,34,Yes,330806,2,C,64
462713,Female,No,40,,Yes,161840,1,B,20
465163,Male,Yes,46,21,Yes,440685,5,C,24
462222,Male,No,20,,No,137564,6,D,132
459342,Female,Yes,84,59,No,250183,2,C,2
463006,Female,No,41,,Yes,279879,1,D,137
463029,Male,Yes,51,26,No,425569,3,C,90
460767,Male,Yes,57,32,Yes,785917,5,A,94
464319,Female,No,33,,No,283413,1,A,108
462828,Male,No,25,,No,327685,3,D,48
459873,Male,Yes,55,30,Yes,355555,3,A,2
461608,Female,Yes,56,31,Yes,371795,4,A,133
465155,Male,Yes,77,,Yes,162501,1,C,112
461704,Male,Yes,30,5,Yes,206130,2,A,90
464826,Male,No,23,,No,128267,5,D,7
462677,Female,No,43,18,Yes,478335,4,B,127
465006,Male,No,39,,Yes,506738,1,A,18
463483,Male,Yes,29,4,No,410056,2,D,108
459816,Male,Yes,37,12,Yes,289210,2,D,60
459002,Female,Yes,45,20,No,181206,2,D,19
465990,Male,Yes,48,23,No,509033,2,D,80
466044,Male,Yes,27,2,No,501106,4,A,2
461163,Female,Yes,60,35,No,728998,4,B,107
467106,Male,Yes,45,20,Yes,617768,3,B,50
467373,Male,No,31,,Yes,221885,1,D,52
461256,Male,No,33,8,No,243521,4,C,95
466522,Male,Unknown,18,,No,157643,4,D,30
459010,Female,Yes,48,23,Yes,386168,3,B,83
466537,Female,Yes,83,58,No,167585,2,A,149
459046,Male,Yes,57,32,Yes,364456,4,A,2
459335,Male,No,26,1,Yes,136864,3,D,65
462695,Male,Yes,51,26,Yes,597511,5,A,55
466208,Male,Yes,67,,No,341414,1,C,139
462128,Male,Yes,38,13,Yes,620372,2,C,54
467329,Female,No,40,,Yes,256708,1,C,115
461609,Female,Yes,45,20,Yes,381147,2,B,5
464470,Male,Yes,48,23,Yes,430168,4,C,140
462705,Female,Yes,69,44,No,210719,2,C,25
465255,Male,No,21,,No,285815,5,D,34
462536,Female,Yes,48,,No,166290,2,B,131
461186,Female,No,18,,No,177287,3,D,44
466018,Male,Yes,72,47,Yes,359857,3,C,31
461385,Male,Yes,85,,No,222122,1,D,9
459115,Female,No,21,,No,269775,5,D,94
461263,Female,Yes,48,,Yes,345212,1,A,31
460027,Female,No,37,,Yes,580176,1,A,56
460366,Male,No,28,3,No,121003,5,D,2
464106,Male,Yes,55,30,Yes,479256,2,A,16
465696,Female,No,56,31,Yes,277644,2,C,124
461627,Male,Yes,50,25,Yes,269365,2,C,39
467963,Male,No,21,,No,205751,4,D,1
462437,Male,No,18,,No,212353,6,D,50
467543,Male,Yes,68,43,Yes,215668,2,B,32
465206,Male,Yes,47,,Yes,354895,1,C,30
463040,Male,Yes,75,50,No,255350,2,B,103
461668,Male,Yes,50,25,Yes,242185,4,C,2
461955,Male,No,31,6,Yes,138913,4,D,104
467139,Female,No,30,5,Yes,435174,3,A,6
459366,Female,Yes,41,16,Yes,471979,4,A,147
460689,Male,Yes,41,16,,600874,2,A,35
462167,Female,Yes,35,,No,236291,1,A,2
466752,Male,Yes,37,,Yes,137469,1,D,30
462778,Male,Yes,60,,Yes,566559,2,D,146
466902,Male,Yes,50,25,Yes,212620,3,C,105
459534,Male,Yes,36,11,Yes,389743,2,C,1
463399,Female,No,26,1,No,208349,3,A,122
465538,Male,Yes,62,37,No,215675,2,D,147
464878,Male,No,22,,No,237976,4,D,104
467599,Female,No,19,,No,195726,3,D,1
466226,Female,Yes,45,20,Yes,299767,5,C,62
463576,Female,No,31,6,No,285476,4,D,33
464911,Male,Yes,56,31,Yes,436745,3,C,115
466457,Female,Yes,62,37,,285889,5,A,81
463909,Female,No,25,,Yes,247182,3,B,75
466099,Female,Yes,73,,Yes,242392,1,B,45
464427,Male,Yes,62,37,Yes,209393,4,C,120
463951,Male,Yes,46,21,No,473622,3,A,146
465638,Female,Yes,51,,Yes,254803,2,C,35
465289,Male,Yes,25,,Yes,386728,2,A,80
466718,Male,Yes,66,41,,371944,2,B,137
464219,Male,No,27,2,Yes,247492,2,A,40
467098,Male,Yes,87,62,No,481162,2,A,32
467451,Female,Yes,47,,Yes,458274,1,A,125
465137,Male,Yes,57,32,Yes,217760,4,C,135
462289,Male,Yes,60,35,Yes,362144,4,A,45
467459,Male,Yes,40,15,Yes,218039,5,B,1
460308,Female,No,32,,Yes,337238,1,A,2
467647,Male,No,28,3,Yes,260567,3,D,97
459803,Male,No,39,14,Yes,251163,3,C,104
465972,Female,No,47,,Yes,222754,1,D,140
459414,Female,No,39,,Yes,223566,1,C,103
466173,Male,No,28,,No,422915,1,A,30
464136,Male,Yes,69,44,Yes,360484,3,A,67
459286,Female,No,42,,Yes,413214,1,D,121
463580,Female,Yes,46,,Yes,127819,1,D,3
466636,Female,No,23,,No,299004,3,C,3
461064,Male,No,45,20,Yes,309219,5,C,2
461597,Female,Yes,38,13,Yes,302779,4,B,81
458990,Female,Yes,71,46,No,167531,3,D,48
461351,Female,No,26,1,No,282211,2,D,1
464420,Female,Yes,60,35,Yes,330317,2,C,1
462060,Female,Yes,46,21,Yes,454158,2,C,114
465707,Male,Yes,39,14,Yes,544490,4,C,20
463733,Female,No,18,,No,132134,3,D,48
463960,Male,Yes,26,1,Yes,304119,2,A,25
462395,Male,Yes,53,28,Yes,421750,2,D,47
461015,Male,Yes,40,15,Yes,572082,2,C,82
464965,Male,Yes,76,51,No,492557,7,D,134
466267,Male,Yes,26,1,Yes,435176,3,A,18
464056,Female,Yes,65,40,Yes,230279,2,C,95
465898,Female,No,37,12,Yes,518029,2,A,125
465361,Male,No,25,,No,220749,4,C,27
461394,Female,No,21,,No,156566,5,D,1
466269,Female,No,25,,No,173905,4,D,35
466213,Male,No,23,,No,207220,5,D,3
465550,Female,No,30,5,Yes,260474,6,D,14
463451,Female,No,30,5,No,234702,4,D,136
463877,Male,Yes,42,17,No,460705,4,A,128
459499,Female,Yes,81,56,No,159675,2,D,33
463876,Male,Yes,49,24,Yes,561267,5,C,121
465448,Male,No,32,7,No,215280,3,A,34
463041,Female,Yes,43,18,Yes,383951,4,B,39
459325,Male,Yes,26,1,No,398348,4,D,67
467233,Female,No,67,42,No,435628,2,B,78
465264,Male,Yes,88,,No,222123,1,A,2
461811,Female,No,40,15,Yes,291601,4,D,18
466370,Female,Unknown,48,23,Yes,324121,4,C,85
465368,Male,No,18,,No,239115,3,D,129
461245,Male,Yes,39,14,Yes,183065,3,A,131
467693,Male,Yes,61,36,Yes,658200,5,B,135
467879,Female,Yes,51,26,Yes,202477,4,C,6
461499,Female,Yes,25,,No,139349,2,A,117
465936,Male,No,35,10,Yes,504889,3,B,12
459748,Male,Yes,46,21,No,387166,2,C,133
466376,Female,Yes,53,28,No,100000,3,B,62
460215,Male,Yes,48,,Yes,753286,1,D,37
462076,Male,Yes,75,50,Yes,222830,2,D,90
465756,Male,No,23,,No,193749,3,D,138
463573,Male,No,29,4,No,228048,2,D,30
463455,Male,Yes,46,21,No,406331,2,B,17
460841,Female,No,61,,Yes,206790,1,D,34
463959,Female,No,37,,No,306318,1,B,17
461792,Female,No,23,,No,279335,5,D,5
459118,Male,No,21,,No,131908,8,D,44
462791,Female,No,33,8,No,159735,4,D,148
460852,Male,Yes,74,,No,346456,2,D,37
463102,Male,No,41,16,No,514226,2,D,19
463302,Female,Yes,58,33,Yes,142030,4,B,2
462659,Male,Yes,25,,Yes,576922,2,A,24
463408,Male,No,33,8,No,192589,3,D,19
462071,Male,Yes,43,18,No,300474,2,A,62
464806,Male,Yes,25,,No,285630,2,D,19
463664,Female,No,26,,No,174850,1,A,83
467795,Male,No,22,,No,138060,5,D,75
459141,Male,Yes,28,3,No,383632,2,D,40
465900,Female,No,36,,Yes,553983,1,A,1
467265,Female,No,28,3,No,247159,3,C,122
464490,Male,Yes,85,60,Yes,219421,4,A,127
461920,Male,No,30,,Yes,537238,1,D,69
460411,Male,Yes,43,18,Yes,194199,2,A,29
466491,Male,Yes,82,57,No,214232,2,B,146
459062,Male,Unknown,48,23,Yes,457245,5,B,117
465248,Female,No,18,,No,156244,3,D,136
463308,Male,Yes,53,28,Yes,130938,2,A,11
463478,Male,Yes,50,25,Yes,410958,4,B,32
465396,Female,Yes,39,14,No,177671,6,D,16
461954,Female,Yes,35,10,No,135524,6,B,17
467287,Male,No,28,3,Yes,600024,3,D,108
463800,Female,No,33,8,Yes,175561,3,A,11
459894,Female,Yes,35,10,Yes,183361,3,C,32
459778,Male,Yes,48,23,Yes,418412,4,B,46
464662,Female,Yes,50,25,Yes,368528,3,C,120
460878,Male,Yes,47,22,No,594581,4,C,21
462187,Female,No,50,,Yes,456077,1,C,2
462675,Male,Yes,56,31,Yes,277145,4,A,9
461908,Female,No,26,,No,256974,1,D,1
461951,Male,No,21,,No,196073,4,D,136
465352,Male,Yes,61,36,Yes,594569,4,C,115
464258,Female,Yes,88,63,No,173844,2,B,9
464215,Male,No,72,47,No,227717,2,D,63
467561,Male,Yes,61,36,Yes,329127,2,B,96
460322,Female,Yes,45,,No,185633,2,A,54
464665,Female,Yes,51,26,No,155684,5,B,27
460670,Male,No,42,17,Yes,562635,2,B,1
461486,Male,Yes,59,34,No,565629,3,C,9
459526,Female,No,45,,Yes,254692,1,A,97
465429,Female,Yes,68,43,Yes,316921,3,C,93
466492,Female,Yes,85,60,Yes,213716,2,A,1
459489,Male,Yes,46,21,Yes,305635,4,B,23
459681,Female,Yes,32,7,Yes,294742,2,B,84
462971,Female,Yes,70,,Yes,161138,1,C,90
461233,Male,Yes,37,,Yes,570292,2,D,4
461221,Female,No,30,5,No,251513,4,B,67
464090,Female,No,33,8,Yes,165645,2,A,114
459863,Male,Yes,61,36,No,212869,3,A,41
459822,Female,No,37,,Yes,175711,1,D,67
462540,Male,Yes,32,7,Yes,704173,2,B,138
467411,Male,Yes,52,27,Yes,349731,2,B,3
463997,Female,Yes,42,17,No,503943,3,B,1
464103,Male,Yes,47,22,Yes,466091,2,B,117
465751,Female,Yes,52,27,Yes,463211,2,C,77
459797,Male,Yes,66,41,Yes,427445,3,C,86
460798,Female,No,28,3,No,135978,6,C,86
464572,Female,Yes,47,,Yes,303474,1,D,51
462352,Male,Yes,52,27,Yes,534831,3,B,146
460513,Male,No,27,2,No,176600,4,D,2
463228,Female,Yes,56,31,Yes,331768,5,B,68
464765,Female,Yes,53,28,No,191047,6,A,141
463720,Female,Yes,45,20,Yes,474103,4,B,15
460799,Female,No,37,,No,100000,1,D,42
460891,Female,Yes,36,11,No,296784,4,C,85
460311,Male,No,25,,Yes,452495,3,D,22
466727,Female,Yes,45,20,Yes,483590,2,B,22
466157,Male,Yes,72,,Yes,100000,2,A,10
465138,Male,No,35,10,Yes,534042,3,A,80
466361,Female,Yes,72,47,Yes,226712,2,B,97
463154,Female,Yes,31,6,No,306900,4,D,29
462967,Male,Yes,47,22,No,635576,3,B,12
460908,Male,No,20,,No,150606,3,D,18
467560,Female,Yes,73,48,Yes,218962,2,B,2
463404,Male,Yes,29,4,No,202636,2,B,1
463281,Male,Yes,25,,No,632603,2,D,136
462466,Male,Yes,52,27,Yes,387581,4,C,6
463744,Female,No,27,2,Yes,267551,6,C,44
464209,Male,Yes,52,27,Yes,410119,4,C,53
462528,Female,Yes,49,,Yes,359497,1,C,108
459518,Male,Yes,60,35,,190318,4,B,1
460061,Male,No,45,,Yes,197061,1,D,110
466188,Male,Yes,59,,Yes,272053,1,B,2
467914,Female,No,18,,No,279852,5,D,32
462758,Male,No,18,,No,105705,3,D,91
465704,Male,Yes,55,,No,437960,1,C,144
460397,Female,No,59,,Yes,510918,1,A,74
466676,Male,No,22,,No,243764,2,D,1
465024,Male,Yes,52,27,Yes,322866,4,C,1
461630,Male,Yes,51,26,Yes,523147,3,C,70
465328,Male,Yes,35,10,No,461657,5,A,109
461220,Female,No,26,1,No,322300,3,D,4
463935,Male,Yes,38,13,Yes,461824,2,C,18
460514,Male,Yes,43,18,Yes,225023,4,A,82
466262,Male,No,41,16,Yes,417592,2,A,94
467094,Female,No,27,,No,100000,1,D,13
459280,Male,Yes,60,,Yes,156568,1,B,2
464581,Female,No,25,,No,207649,4,D,118
459624,Male,No,18,,No,244305,5,D,87
460890,Male,Yes,47,22,Yes,244849,4,C,3
466415,Male,Yes,71,,No,284214,1,D,13
462392,Female,No,32,7,Yes,435938,3,A,16
459706,Male,Yes,60,35,Yes,572667,3,C,74
464429,Female,No,33,,Yes,239671,1,B,1
467446,Female,No,37,,Yes,389601,1,A,33
460528,Male,Yes,48,,Yes,100000,1,C,9
464836,Female,Unknown,33,8,No,171475,5,D,2
459212,Female,Yes,68,43,Yes,239981,2,C,127
462364,Male,Yes,51,26,No,301049,3,A,12
464549,Male,Yes,52,27,Yes,326095,4,C,75
464555,Male,Yes,31,6,Yes,361811,4,D,14
462027,Male,No,39,,No,183587,1,A,60
467110,Male,Unknown,60,,Yes,246124,1,D,89
467123,Female,Yes,50,25,Yes,423482,3,B,34
459599,Female,No,19,,No,130860,4,D,148
467826,Male,No,18,,No,105544,6,D,12
461837,Male,Yes,37,12,Yes,301033,2,C,146
467328,Female,Yes,50,25,Yes,228005,3,B,130
467962,Female,No,20,,No,224054,1,D,42
464025,Male,No,19,,No,177498,6,D,144
460385,Male,No,31,6,Yes,233042,4,D,4
462551,Male,Yes,53,28,Yes,478977,2,B,2
462047,Female,Yes,26,1,Yes,381760,2,B,28
459958,Male,No,37,12,Yes,260539,3,D,76
465690,Female,Yes,49,24,No,115168,2,B,18
459221,Male,Yes,70,,No,541974,1,B,81
461059,Female,Yes,48,23,No,162157,2,D,138
461227,Male,No,21,,No,134120,4,D,106
466246,Male,No,19,,No,235413,4,D,130
462619,Male,Unknown,61,,No,109076,3,A,36
459561,Male,No,31,6,No,107673,3,A,2
467048,Female,Yes,65,40,Yes,162784,3,B,10
467362,Male,Yes,73,,No,374112,1,B,58
459846,Female,Yes,50,25,Yes,342438,3,B,2
460351,Male,Yes,70,,Yes,160905,1,A,126
459515,Male,Yes,58,,Yes,142867,1,D,133
460499,Female,Unknown,58,33,No,229172,6,D,38
460829,Male,No,18,,Yes,153631,2,D,145
466559,Male,No,32,7,No,152639,4,D,51
467236,Female,No,40,,Yes,189264,1,B,70
461816,Female,No,49,24,Yes,182683,5,A,6
467409,Male,No,35,,Yes,470355,1,A,2
466299,Female,Yes,40,15,Yes,151656,2,B,64
464565,Male,No,30,5,Yes,242089,4,D,20
465906,Female,No,35,,Yes,500963,1,A,4
460950,Male,Yes,28,3,No,263724,5,D,129
466654,Male,No,30,,,365035,1,A,99
459649,Male,Yes,39,14,Yes,157048,2,D,23
461077,Male,No,39,14,Yes,547425,8,A,41
464642,Female,Yes,26,1,Yes,184612,7,D,8
463741,Male,Yes,36,11,Yes,414910,3,C,134
460594,Female,No,26,,Yes,105336,1,D,85
465253,Male,No,21,,No,239588,3,D,92
459936,Female,No,45,,Yes,311910,1,B,61
462998,Male,Yes,45,20,No,583155,4,B,16
464179,Female,Yes,63,38,Yes,445590,3,C,1
465655,Female,No,45,,Yes,285075,1,A,1
462988,Female,Yes,27,2,Yes,323070,2,D,62
463933,Male,Yes,47,22,No,477407,7,A,99
462111,Male,Yes,36,11,Yes,593976,4,C,17
462435,Male,Yes,49,24,Yes,388757,2,C,1
462747,Male,No,25,,No,231518,4,C,101
462279,Male,No,32,7,No,155841,7,D,44
463383,Male,Yes,41,16,No,498740,3,A,87
459743,Female,Yes,50,25,Yes,637686,4,A,101
461762,Female,Yes,63,38,Yes,292503,2,C,66
463071,Male,Yes,69,44,No,332902,4,D,80
464121,Female,Yes,62,,Yes,164547,1,B,1
465051,Male,Yes,63,38,Yes,231481,3,C,2
460140,Female,Yes,36,11,Yes,284241,2,B,25
466197,Female,Yes,31,6,No,157792,2,C,61
460433,Female,No,45,20,No,509426,2,A,51
462953,Female,Yes,45,20,Yes,356443,4,B,3
462535,Male,No,26,1,No,304323,3,D,118
462921,Male,Yes,49,24,No,299466,4,C,63
464735,Female,No,38,13,Yes,332152,3,D,11
464455,Female,Yes,74,49,Yes,212012,2,B,52
461675,Male,No,61,,Yes,225718,1,C,14
464578,Female,No,26,,Yes,119997,1,D,73
466304,Female,Yes,70,45,Yes,158591,2,B,111
466850,Female,No,30,5,No,203414,3,D,110
467041,Female,Yes,57,32,Yes,253598,4,C,3
464775,Female,Yes,35,10,,212856,4,A,137
464858,Male,No,20,,No,126315,3,D,3
462040,Male,No,19,,No,256855,4,D,82
460800,Male,No,52,27,Yes,416965,3,B,76
459663,Male,No,31,6,Yes,260842,6,A,6
462081,Male,No,22,,No,286822,3,D,116
463047,Male,Yes,27,,Yes,100000,2,D,21
464500,Female,Unknown,39,14,Yes,445595,3,B,139
460756,Female,No,28,,No,100000,1,D,110
462835,Male,Yes,59,34,No,130659,4,B,109
463766,Female,Yes,57,32,Yes,379796,3,C,5
463874,Male,No,25,,Yes,174353,4,D,39
463525,Female,Yes,40,15,No,158201,3,A,102
465653,Female,Yes,53,28,Yes,282999,2,A,104
465905,Female,No,32,,Yes,623399,1,A,37
465663,Female,No,70,45,Yes,215026,2,B,1
465225,Male,No,48,,Yes,156985,1,A,1
465001,Male,Yes,75,50,Yes,253513,2,C,95
466905,Male,Yes,62,,Yes,352118,1,B,2
465573,Male,Yes,41,16,No,456215,6,B,4
467008,Male,Yes,55,30,Yes,389998,3,C,71
466995,Female,No,35,,Yes,360044,1,A,87
463397,Female,No,20,,No,211026,3,D,27
466238,Male,No,20,,No,217134,3,D,87
460531,Female,No,35,10,No,161710,5,C,70
462250,Female,Yes,56,31,Yes,510173,3,B,40
462611,Male,Yes,39,14,No,409157,7,D,117
459098,Male,Yes,42,17,Yes,489587,3,D,4
465701,Male,Yes,35,10,Yes,238343,2,B,48
466242,Female,No,35,,No,123664,1,A,109
466308,Male,No,33,8,Yes,163264,2,C,126
464039,Male,No,42,17,Yes,468242,2,A,14
459972,Male,No,35,10,Yes,236390,2,A,86
461801,Female,No,27,2,No,131504,3,A,1
462716,Male,No,33,8,No,642190,2,D,1
467218,Female,No,32,,Yes,574435,1,D,1
460387,Female,No,35,10,No,668458,2,D,10
466441,Male,No,22,,No,101865,9,D,72
462057,Male,Yes,40,15,Yes,521617,4,C,1
466991,Male,Yes,51,26,Yes,408549,2,C,50
459453,Male,Yes,88,,Yes,211555,2,B,12
461714,Male,Yes,82,57,Yes,201857,2,A,19
463465,Male,Yes,43,18,Yes,351162,3,B,128
467940,Female,No,29,4,No,290477,4,A,113
461970,Female,No,38,,Yes,384159,1,B,3
459877,Male,Yes,37,12,Yes,291565,3,C,124
460784,Male,No,32,7,Yes,202448,6,D,5
460137,Male,No,26,1,Yes,577715,4,D,13
465201,Male,Yes,39,14,Yes,573253,4,A,50
465371,Female,No,43,,Yes,201835,1,A,1
463929,Male,Yes,51,26,Yes,313824,2,C,35
461998,Male,Yes,52,27,Yes,240741,2,C,88
460828,Male,No,51,,No,594209,1,A,110
467523,Male,No,20,,No,125874,4,D,44
461673,Male,No,33,8,No,174372,5,C,96
459788,Female,No,36,,Yes,403318,1,A,35
462645,Female,Yes,39,14,No,156908,6,D,30
462666,Male,Yes,48,23,Yes,451166,2,C,129
462587,Female,Yes,78,53,No,213672,2,B,103
459583,Male,Yes,46,,Yes,460176,1,A,116
467361,Female,Yes,26,1,No,100000,4,D,1
459493,Male,No,26,1,No,197208,7,A,46
464583,Female,No,37,,Yes,205471,1,A,107
462726,Female,Yes,75,,Yes,100000,2,B,96
466919,Male,No,19,,No,233219,5,D,2
467949,Male,No,22,,No,229139,4,D,140
462406,Male,Yes,27,2,No,214964,3,D,142
460434,Male,Unknown,57,32,Yes,346694,3,D,17
463729,Female,No,32,7,No,371712,5,B,116
466827,Male,Yes,37,12,No,568469,4,D,66
463641,Female,No,33,8,Yes,252443,3,B,49
467294,Female,Yes,57,,No,166458,1,B,8
460875,Male,No,35,10,Yes,487868,3,A,14
459183,Female,No,26,1,Yes,284493,3,A,12
464541,Male,No,31,6,Yes,226883,2,A,14
461249,Female,No,53,,Yes,275232,1,D,90
462959,Female,Yes,56,31,Yes,134845,2,B,18
459922,Male,Yes,65,,Yes,193159,1,D,11
467935,Male,No,23,,No,266392,3,D,20
461382,Male,Yes,68,43,No,374545,2,B,41
462521,Female,No,32,,No,125316,1,D,97
463296,Female,No,21,,No,118734,5,D,42
467003,Female,Yes,61,36,Yes,250483,2,C,34
459705,Male,Yes,25,,Yes,533670,2,A,12
459984,Female,Yes,36,11,Yes,410428,3,B,149
466051,Male,No,25,,No,225144,1,A,114
463583,Male,Yes,58,33,Yes,549873,4,C,8
466100,Male,Yes,66,41,Yes,245775,2,A,1
461427,Female,No,42,17,Yes,423117,2,A,82
464193,Female,Yes,36,11,Yes,319635,2,B,6
467835,Male,Yes,58,33,No,466902,2,B,77
463000,Female,No,36,,No,179891,1,A,2
462457,Male,No,28,3,No,120631,4,C,48
460426,Male,Yes,45,20,No,256613,2,C,105
466024,Female,Yes,35,10,No,670742,2,A,2
467031,Male,Yes,59,34,Yes,613542,3,C,51
467440,Male,Yes,49,,Yes,455988,1,A,46
464377,Female,No,51,,Yes,415240,1,A,112
465870,Male,No,40,15,Yes,376003,2,A,88
460677,Female,Unknown,49,24,No,169637,2,D,2
460095,Female,Yes,74,,Yes,244196,1,C,17
463297,Male,No,27,2,Yes,267328,2,D,13
461790,Male,Yes,70,45,Yes,340921,2,C,31
467410,Female,Yes,62,37,Yes,179579,2,C,125
465904,Male,No,37,,Yes,455742,1,A,143
459393,Female,No,40,15,No,271428,3,D,18
465712,Male,No,47,,Yes,124229,1,B,71
465771,Male,Yes,52,27,Yes,600770,4,B,68
462013,Female,Yes,57,32,Yes,226574,2,C,110
465620,Male,No,37,12,Yes,295877,3,C,2
459840,Male,Yes,60,,Yes,306360,1,B,14
461460,Male,Yes,43,18,Yes,438329,3,B,98
466317,Male,Yes,37,,Yes,616083,1,B,31
461962,Male,Yes,59,34,Yes,521012,3,B,129
466071,Female,Yes,60,35,Yes,309666,3,B,2
460796,Male,Yes,69,44,No,233962,3,C,2
467012,Male,Yes,49,24,Yes,250265,4,C,12
460357,Male,No,23,,No,108114,5,D,123
460182,Female,Yes,43,18,Yes,274960,3,B,12
460491,Female,No,22,,No,147668,7,D,80
466630,Male,No,29,4,No,231488,4,C,12
466331,Male,Yes,26,1,Yes,177226,2,D,25
463912,Female,Yes,36,11,No,376841,4,B,88
461728,Female,No,55,,Yes,585442,1,A,2
463278,Female,Yes,59,,Yes,127915,1,B,15
459413,Female,Yes,83,58,Yes,272437,2,A,16
465659,Female,No,55,,Yes,273044,1,C,133
461746,Male,Yes,53,28,Yes,419340,3,C,62
465574,Male,Yes,62,37,Yes,424163,3,B,2
462170,Male,Yes,73,48,No,409575,3,A,143
460626,Male,Yes,45,20,No,286867,4,D,4
466122,Female,Unknown,28,3,Yes,137678,8,C,85
466678,Male,No,28,3,Yes,246607,4,D,43
464930,Male,No,25,,No,297774,2,A,2
465447,Male,Yes,52,27,Yes,160719,3,C,128
467549,Male,Yes,61,36,Yes,620645,3,A,127
463718,Female,No,27,2,Yes,486487,4,D,2
467626,Male,Yes,31,6,Yes,674863,2,B,85
459058,Male,No,40,15,Yes,492904,4,A,1
461983,Male,No,27,2,Yes,482270,3,B,65
461207,Female,No,60,,Yes,576524,1,B,62
467585,Male,Yes,40,15,Yes,143463,2,A,2
464604,Male,Yes,32,7,No,702192,2,A,59
462529,Female,Yes,42,17,Yes,180045,2,B,133
460475,Male,Yes,32,7,Yes,218759,2,D,28
463553,Male,No,27,2,Yes,275581,2,B,90
460912,Male,No,29,4,No,420907,5,D,30
461715,Male,No,43,18,Yes,541464,5,A,16
459567,Male,Yes,48,23,Yes,292577,2,C,133
462340,Male,Yes,62,37,No,419360,6,B,127
461834,Female,No,42,17,Yes,634315,2,C,1
459677,Male,Yes,25,,Yes,378286,2,B,80
465148,Male,No,31,,No,339369,1,A,63
467911,Male,Yes,61,36,Yes,102935,4,D,107
462981,Female,No,26,,No,112355,1,D,45
463055,Female,No,27,2,Yes,311817,4,B,98
461884,Female,Yes,40,15,Yes,298827,2,B,1
467834,Female,No,23,,No,144391,4,D,1
463019,Male,Yes,45,20,Yes,363563,4,B,3
466996,Female,No,37,,Yes,683291,1,A,1
463026,Male,Yes,28,3,Yes,280179,2,D,9
459479,Male,Yes,70,45,No,185313,2,A,25
465565,Male,Yes,37,12,Yes,319945,2,C,70
459523,Female,No,19,,No,255745,4,D,84
464707,Male,Yes,48,23,No,197771,4,A,149
466796,Male,Unknown,56,31,Yes,296571,5,A,100
462977,Male,Yes,36,11,No,324455,3,B,57
462369,Male,Yes,63,38,No,459472,5,C,93
463053,Female,Yes,68,43,Yes,314745,2,C,1
462139,Female,No,27,2,Yes,259781,4,C,1
460922,Male,No,30,5,Yes,532914,3,D,21
463706,Female,No,33,8,Yes,237092,3,D,91
465703,Male,Yes,25,,No,644079,2,A,68
462796,Female,No,37,12,Yes,526373,2,C,1
459558,Male,No,30,5,Yes,600012,3,D,57
459716,Female,Yes,66,41,Yes,152307,2,C,116
460599,Female,No,31,,No,159446,1,D,97
465775,Female,No,31,6,Yes,176688,3,D,1
465392,Female,Yes,45,20,Yes,593921,5,C,1
464783,Male,Yes,42,17,No,460744,3,A,114
459439,Female,Yes,46,21,Yes,522639,2,A,1
464356,Female,Yes,76,51,Yes,205031,2,B,110
459881,Male,No,25,,Yes,196944,4,D,20
461772,Female,Yes,41,16,Yes,183968,3,B,95
460551,Male,Yes,49,24,Yes,142951,2,C,132
466047,Male,No,32,7,No,130117,5,A,35
462248,Male,Yes,55,30,No,437914,2,B,145
465011,Male,Yes,66,41,Yes,441518,2,C,104
467898,Female,Yes,68,,Yes,403657,1,C,61
461035,Male,No,21,,No,194379,1,D,74
465382,Female,No,39,,Yes,334214,1,B,97
464460,Female,No,26,1,Yes,250922,2,D,147
466291,Male,No,22,,No,180010,1,D,31
461397,Male,No,20,,No,145047,4,D,52
464302,Female,Yes,50,25,Yes,224423,3,B,1
465458,Female,Yes,84,59,Yes,395562,2,A,75
467276,Male,No,43,18,Yes,490030,5,C,1
461129,Female,Yes,63,38,Yes,532879,4,B,91
467406,Male,No,37,,Yes,539770,1,D,7
463140,Male,Yes,31,6,No,144470,3,A,125
460980,Male,No,26,1,No,504042,3,D,12
464666,Male,Yes,41,16,Yes,638427,3,D,138
464236,Female,Yes,62,37,Yes,389251,2,B,105
466898,Male,Yes,45,20,Yes,248951,4,B,1
462736,Female,Yes,28,3,No,174814,3,A,141
467952,Female,Yes,89,64,Yes,176894,2,C,70
461399,Male,No,20,,No,187162,4,D,33
466320,Female,No,40,15,Yes,198887,2,B,42
465142,Male,No,23,,No,146512,4,D,112
460334,Male,No,41,,Yes,351850,1,A,136
